Calendar year,Month,ABS remoteness area,Cause of injury,Age group,Sex,Road user,Counterparty,Count of cases,Bed days,Died_cases,Died_bed_days,Hospitalisations
2019,June,Major Cities,Traffic,17-25,Male,Pedal cyclist,Heavy transport vehicle or bus,1.0,2,,,1
2019,June,Major Cities,Traffic,17-25,Male,Pedal cyclist,Non-collision transport accident,15.0,27,,,15
2019,June,Major Cities,Traffic,17-25,Male,Pedal cyclist,Other and unspecified transport accidents,8.0,235,,,8
2019,June,Major Cities,Traffic,17-25,Male,Pedal cyclist,Pedal cycle,3.0,3,,,3
2019,June,Major Cities,Traffic,17-25,Male,Pedestrian,"Car, pick-up truck or van",12.0,97,1.0,23.0,11
2019,June,Major Cities,Traffic,17-25,Male,Pedestrian,Other non-motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Female,Car driver,2- or 3- wheeled motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Female,Car driver,"Car, pick-up truck or van",103.0,175,,,103
2019,June,Major Cities,Traffic,26-39,Female,Car driver,Fixed or stationary object,10.0,154,,,10
2019,June,Major Cities,Traffic,26-39,Female,Car driver,Heavy transport vehicle or bus,3.0,36,,,3
2019,June,Major Cities,Traffic,26-39,Female,Car driver,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Female,Car passenger,"Car, pick-up truck or van",19.0,45,,,19
2019,June,Major Cities,Traffic,26-39,Female,Car passenger,Fixed or stationary object,3.0,52,,,3
2019,June,Major Cities,Traffic,26-39,Female,Car passenger,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Female,Car passenger,Other and unspecified transport accidents,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Female,Car unknown position,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Female,Car unknown position,Other and unspecified transport accidents,5.0,5,,,5
2019,June,Major Cities,Traffic,26-39,Female,Heavy transport driver,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Female,Motorcyclist,"Car, pick-up truck or van",5.0,64,,,5
2019,June,Major Cities,Traffic,26-39,Female,Motorcyclist,Fixed or stationary object,1.0,3,,,1
2019,June,Major Cities,Traffic,26-39,Female,Motorcyclist,Non-collision transport accident,9.0,10,,,9
2019,June,Major Cities,Traffic,26-39,Female,Motorcyclist,Other and unspecified transport accidents,2.0,3,,,2
2019,June,Major Cities,Traffic,26-39,Female,Other or unknown,Other and unspecified transport accidents,4.0,5,,,4
2019,June,Major Cities,Traffic,26-39,Female,Pedal cyclist,"Car, pick-up truck or van",4.0,71,,,4
2019,June,Major Cities,Traffic,26-39,Female,Pedal cyclist,Non-collision transport accident,3.0,6,,,3
2019,June,Major Cities,Traffic,26-39,Female,Pedal cyclist,Other and unspecified transport accidents,2.0,24,,,2
2019,June,Major Cities,Traffic,26-39,Female,Pedal cyclist,Pedal cycle,3.0,3,,,3
2019,June,Major Cities,Traffic,26-39,Female,Pedestrian,"Car, pick-up truck or van",14.0,41,,,14
2019,June,Major Cities,Traffic,26-39,Female,Pedestrian,Pedal cycle,2.0,2,,,2
2019,June,Major Cities,Traffic,26-39,Male,Bus occupant,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Male,Bus occupant,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Male,Car driver,"Car, pick-up truck or van",64.0,124,,,64
2019,June,Major Cities,Traffic,26-39,Male,Car driver,Fixed or stationary object,36.0,192,,,36
2019,June,Major Cities,Traffic,26-39,Male,Car driver,Heavy transport vehicle or bus,4.0,6,,,4
2019,June,Major Cities,Traffic,26-39,Male,Car driver,Non-collision transport accident,10.0,33,,,10
2019,June,Major Cities,Traffic,26-39,Male,Car driver,Other and unspecified transport accidents,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Male,Car driver,Other non-motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Male,Car driver,Pedestrian or animal,2.0,2,,,2
2019,June,Major Cities,Traffic,26-39,Male,Car passenger,"Car, pick-up truck or van",9.0,12,,,9
2019,June,Major Cities,Traffic,26-39,Male,Car passenger,Fixed or stationary object,8.0,25,,,8
2019,June,Major Cities,Traffic,26-39,Male,Car passenger,Non-collision transport accident,4.0,5,,,4
2019,June,Major Cities,Traffic,26-39,Male,Car unknown position,Fixed or stationary object,,30,,,0
2019,June,Major Cities,Traffic,26-39,Male,Car unknown position,Other and unspecified transport accidents,3.0,4,,,3
2019,June,Major Cities,Traffic,26-39,Male,Heavy transport driver,"Car, pick-up truck or van",1.0,3,,,1
2019,June,Major Cities,Traffic,26-39,Male,Heavy transport driver,Heavy transport vehicle or bus,1.0,3,,,1
2019,June,Major Cities,Traffic,26-39,Male,Heavy transport driver,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Male,Heavy transport passenger,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Male,Motorcyclist,"Car, pick-up truck or van",54.0,369,,2.0,54
2019,June,Major Cities,Traffic,26-39,Male,Motorcyclist,Fixed or stationary object,12.0,51,1.0,4.0,11
2019,June,Major Cities,Traffic,26-39,Male,Motorcyclist,Heavy transport vehicle or bus,2.0,29,,,2
2019,June,Major Cities,Traffic,26-39,Male,Motorcyclist,Non-collision transport accident,49.0,121,,,49
2019,June,Major Cities,Traffic,26-39,Male,Motorcyclist,Other and unspecified transport accidents,11.0,57,,,11
2019,June,Major Cities,Traffic,26-39,Male,Motorcyclist,Pedestrian or animal,3.0,17,,,3
2019,June,Major Cities,Traffic,26-39,Male,Other or unknown,Non-collision transport accident,1.0,4,,,1
2019,June,Major Cities,Traffic,26-39,Male,Other or unknown,Other and unspecified transport accidents,4.0,4,,,4
2019,June,Major Cities,Traffic,26-39,Male,Pedal cyclist,"Car, pick-up truck or van",11.0,37,,,11
2019,June,Major Cities,Traffic,26-39,Male,Pedal cyclist,Fixed or stationary object,6.0,11,,,6
2019,June,Major Cities,Traffic,26-39,Male,Pedal cyclist,Heavy transport vehicle or bus,1.0,1,,,1
2019,June,Major Cities,Traffic,26-39,Male,Pedal cyclist,Non-collision transport accident,19.0,26,,,19
2019,June,Major Cities,Traffic,26-39,Male,Pedal cyclist,Other and unspecified transport accidents,9.0,11,,,9
2019,June,Major Cities,Traffic,26-39,Male,Pedestrian,"Car, pick-up truck or van",21.0,126,,,21
2019,June,Major Cities,Traffic,26-39,Male,Pedestrian,Heavy transport vehicle or bus,1.0,20,,,1
2019,June,Major Cities,Traffic,26-39,Male,Pedestrian,Train,1.0,35,,,1
2019,June,Major Cities,Traffic,26-39,Male,Pick-up truck or van occupant,"Car, pick-up truck or van",1.0,20,,,1
2019,June,Major Cities,Traffic,26-39,Male,Pick-up truck or van occupant,Fixed or stationary object,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Female,Bus occupant,Non-collision transport accident,6.0,30,,,6
2019,June,Major Cities,Traffic,40-64,Female,Car driver,"Car, pick-up truck or van",82.0,159,,,82
2019,June,Major Cities,Traffic,40-64,Female,Car driver,Fixed or stationary object,11.0,67,,,11
2019,June,Major Cities,Traffic,40-64,Female,Car driver,Heavy transport vehicle or bus,6.0,6,,,6
2019,June,Major Cities,Traffic,40-64,Female,Car driver,Non-collision transport accident,3.0,3,1.0,1.0,2
2019,June,Major Cities,Traffic,40-64,Female,Car driver,Other and unspecified transport accidents,4.0,50,,,4
2019,June,Major Cities,Traffic,40-64,Female,Car driver,Pedestrian or animal,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Female,Car passenger,"Car, pick-up truck or van",28.0,74,,,28
2019,June,Major Cities,Traffic,40-64,Female,Car passenger,Fixed or stationary object,4.0,16,,,4
2019,June,Major Cities,Traffic,40-64,Female,Car passenger,Heavy transport vehicle or bus,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Female,Car passenger,Non-collision transport accident,4.0,11,,,4
2019,June,Major Cities,Traffic,40-64,Female,Car passenger,Other and unspecified transport accidents,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Female,Car passenger,Pedestrian or animal,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Female,Car unknown position,"Car, pick-up truck or van",2.0,4,,,2
2019,June,Major Cities,Traffic,40-64,Female,Car unknown position,Other and unspecified transport accidents,6.0,6,,,6
2019,June,Major Cities,Traffic,40-64,Female,Motorcyclist,2- or 3- wheeled motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Female,Motorcyclist,"Car, pick-up truck or van",6.0,54,,,6
2019,June,Major Cities,Traffic,40-64,Female,Motorcyclist,Heavy transport vehicle or bus,1.0,17,,,1
2019,June,Major Cities,Traffic,40-64,Female,Motorcyclist,Non-collision transport accident,4.0,7,,,4
2019,June,Major Cities,Traffic,40-64,Female,Motorcyclist,Other and unspecified transport accidents,4.0,7,,,4
2019,June,Major Cities,Traffic,40-64,Female,Other or unknown,Other and unspecified transport accidents,9.0,32,,,9
2019,June,Major Cities,Traffic,40-64,Female,Pedal cyclist,"Car, pick-up truck or van",7.0,11,,,7
2019,June,Major Cities,Traffic,40-64,Female,Pedal cyclist,Fixed or stationary object,2.0,3,,,2
2019,June,Major Cities,Traffic,40-64,Female,Pedal cyclist,Non-collision transport accident,10.0,41,,,10
2019,June,Major Cities,Traffic,40-64,Female,Pedal cyclist,Other and unspecified transport accidents,6.0,21,,,6
2019,June,Major Cities,Traffic,40-64,Female,Pedal cyclist,Other non-motor vehicle,1.0,3,,,1
2019,June,Major Cities,Traffic,40-64,Female,Pedal cyclist,Pedal cycle,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Female,Pedestrian,"Car, pick-up truck or van",34.0,171,,,34
2019,June,Major Cities,Traffic,40-64,Female,Pedestrian,Heavy transport vehicle or bus,,10,,,0
2019,June,Major Cities,Traffic,40-64,Female,Pick-up truck or van occupant,Fixed or stationary object,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Bus occupant,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Car driver,"Car, pick-up truck or van",76.0,374,,,76
2019,June,Major Cities,Traffic,40-64,Male,Car driver,Fixed or stationary object,16.0,76,,,16
2019,June,Major Cities,Traffic,40-64,Male,Car driver,Heavy transport vehicle or bus,7.0,27,,,7
2019,June,Major Cities,Traffic,40-64,Male,Car driver,Non-collision transport accident,3.0,43,,,3
2019,June,Major Cities,Traffic,40-64,Male,Car driver,Pedestrian or animal,2.0,2,,,2
2019,June,Major Cities,Traffic,40-64,Male,Car passenger,"Car, pick-up truck or van",8.0,107,,,8
2019,June,Major Cities,Traffic,40-64,Male,Car passenger,Heavy transport vehicle or bus,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Car passenger,Non-collision transport accident,2.0,2,,,2
2019,June,Major Cities,Traffic,40-64,Male,Car passenger,Other and unspecified transport accidents,1.0,5,,,1
2019,June,Major Cities,Traffic,40-64,Male,Car unknown position,"Car, pick-up truck or van",3.0,3,,,3
2019,June,Major Cities,Traffic,40-64,Male,Car unknown position,Other and unspecified transport accidents,5.0,5,,,5
2019,June,Major Cities,Traffic,40-64,Male,Heavy transport driver,Fixed or stationary object,1.0,69,,,1
2019,June,Major Cities,Traffic,40-64,Male,Heavy transport driver,Heavy transport vehicle or bus,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Heavy transport driver,Non-collision transport accident,4.0,206,,,4
2019,June,Major Cities,Traffic,40-64,Male,Heavy transport passenger,"Car, pick-up truck or van",1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Heavy transport unknown position,Other and unspecified transport accidents,2.0,8,,,2
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,2- or 3- wheeled motor vehicle,1.0,5,,,1
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,"Car, pick-up truck or van",47.0,457,,,47
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,Fixed or stationary object,12.0,139,,,12
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,Heavy transport vehicle or bus,1.0,35,,,1
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,Non-collision transport accident,50.0,201,,,50
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,Other and unspecified transport accidents,21.0,79,,,21
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,Other non-motor vehicle,1.0,4,,,1
2019,June,Major Cities,Traffic,40-64,Male,Motorcyclist,Pedestrian or animal,1.0,3,,,1
2019,June,Major Cities,Traffic,40-64,Male,Other or unknown,Other and unspecified transport accidents,4.0,9,,,4
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,"Car, pick-up truck or van",34.0,106,,,34
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,Fixed or stationary object,7.0,18,,,7
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,Heavy transport vehicle or bus,1.0,3,,,1
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,Non-collision transport accident,54.0,138,,,54
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,Other and unspecified transport accidents,23.0,112,,,23
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,Other non-motor vehicle,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,Pedal cycle,4.0,4,,,4
2019,June,Major Cities,Traffic,40-64,Male,Pedal cyclist,Pedestrian or animal,1.0,3,,,1
2019,June,Major Cities,Traffic,40-64,Male,Pedestrian,"Car, pick-up truck or van",27.0,200,1.0,2.0,26
2019,June,Major Cities,Traffic,40-64,Male,Pedestrian,Heavy transport vehicle or bus,,3,,,0
2019,June,Major Cities,Traffic,40-64,Male,Pedestrian,Other and unspecified transport accidents,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Pedestrian,Pedal cycle,1.0,1,,,1
2019,June,Major Cities,Traffic,40-64,Male,Pedestrian,Train,,18,,,0
2019,June,Major Cities,Traffic,40-64,Male,Pick-up truck or van occupant,"Car, pick-up truck or van",1.0,2,,,1
2019,June,Major Cities,Traffic,40-64,Male,Pick-up truck or van occupant,Fixed or stationary object,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Female,Bus occupant,Non-collision transport accident,2.0,2,,,2
2019,June,Major Cities,Traffic,65-74,Female,Car driver,"Car, pick-up truck or van",25.0,80,,,25
2019,June,Major Cities,Traffic,65-74,Female,Car driver,Fixed or stationary object,10.0,48,,,10
2019,June,Major Cities,Traffic,65-74,Female,Car driver,Heavy transport vehicle or bus,1.0,18,,,1
2019,June,Major Cities,Traffic,65-74,Female,Car driver,Non-collision transport accident,,1,,,0
2019,June,Major Cities,Traffic,65-74,Female,Car passenger,"Car, pick-up truck or van",13.0,75,,,13
2019,June,Major Cities,Traffic,65-74,Female,Car passenger,Fixed or stationary object,3.0,7,,,3
2019,June,Major Cities,Traffic,65-74,Female,Car passenger,Heavy transport vehicle or bus,2.0,21,,,2
2019,June,Major Cities,Traffic,65-74,Female,Car passenger,Non-collision transport accident,1.0,16,,,1
2019,June,Major Cities,Traffic,65-74,Female,Car passenger,Pedestrian or animal,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Female,Car unknown position,"Car, pick-up truck or van",1.0,3,,,1
2019,June,Major Cities,Traffic,65-74,Female,Car unknown position,Fixed or stationary object,,20,,,0
2019,June,Major Cities,Traffic,65-74,Female,Car unknown position,Heavy transport vehicle or bus,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Female,Car unknown position,Other and unspecified transport accidents,3.0,31,1.0,1.0,2
2019,June,Major Cities,Traffic,65-74,Female,Heavy transport driver,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Female,Other or unknown,Other and unspecified transport accidents,2.0,2,,,2
2019,June,Major Cities,Traffic,65-74,Female,Pedal cyclist,Non-collision transport accident,3.0,13,,,3
2019,June,Major Cities,Traffic,65-74,Female,Pedal cyclist,Other and unspecified transport accidents,3.0,7,,,3
2019,June,Major Cities,Traffic,65-74,Female,Pedal cyclist,Pedal cycle,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Female,Pedestrian,"Car, pick-up truck or van",18.0,74,,,18
2019,June,Major Cities,Traffic,65-74,Female,Pedestrian,Heavy transport vehicle or bus,,6,,,0
2019,June,Major Cities,Traffic,65-74,Female,Pedestrian,Other and unspecified transport accidents,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Male,Bus occupant,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Male,Car driver,"Car, pick-up truck or van",17.0,99,,,17
2019,June,Major Cities,Traffic,65-74,Male,Car driver,Fixed or stationary object,8.0,37,1.0,1.0,7
2019,June,Major Cities,Traffic,65-74,Male,Car driver,Heavy transport vehicle or bus,2.0,57,,,2
2019,June,Major Cities,Traffic,65-74,Male,Car driver,Non-collision transport accident,3.0,17,,,3
2019,June,Major Cities,Traffic,65-74,Male,Car passenger,"Car, pick-up truck or van",2.0,2,,,2
2019,June,Major Cities,Traffic,65-74,Male,Car passenger,Non-collision transport accident,2.0,2,,,2
2019,June,Major Cities,Traffic,65-74,Male,Heavy transport passenger,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,65-74,Male,Motorcyclist,"Car, pick-up truck or van",2.0,29,,,2
2019,June,Major Cities,Traffic,65-74,Male,Motorcyclist,Non-collision transport accident,7.0,105,,,7
2019,June,Major Cities,Traffic,65-74,Male,Motorcyclist,Other and unspecified transport accidents,1.0,5,,,1
2019,June,Major Cities,Traffic,65-74,Male,Pedal cyclist,"Car, pick-up truck or van",9.0,37,,,9
2019,June,Major Cities,Traffic,65-74,Male,Pedal cyclist,Fixed or stationary object,2.0,3,,,2
2019,June,Major Cities,Traffic,65-74,Male,Pedal cyclist,Non-collision transport accident,12.0,71,,,12
2019,June,Major Cities,Traffic,65-74,Male,Pedal cyclist,Other and unspecified transport accidents,5.0,73,,,5
2019,June,Major Cities,Traffic,65-74,Male,Pedal cyclist,Pedestrian or animal,1.0,2,,,1
2019,June,Major Cities,Traffic,65-74,Male,Pedestrian,"Car, pick-up truck or van",6.0,79,,,6
2019,June,Major Cities,Traffic,65-74,Male,Pick-up truck or van occupant,"Car, pick-up truck or van",1.0,3,,,1
2019,June,Major Cities,Traffic,75+,Female,Bus occupant,Non-collision transport accident,2.0,2,,,2
2019,June,Major Cities,Traffic,75+,Female,Car driver,"Car, pick-up truck or van",19.0,99,,,19
2019,June,Major Cities,Traffic,75+,Female,Car driver,Fixed or stationary object,5.0,15,,,5
2019,June,Major Cities,Traffic,75+,Female,Car driver,Heavy transport vehicle or bus,1.0,3,,,1
2019,June,Major Cities,Traffic,75+,Female,Car driver,Non-collision transport accident,1.0,1,,,1
2019,June,Major Cities,Traffic,75+,Female,Car passenger,"Car, pick-up truck or van",18.0,68,,,18
2019,June,Major Cities,Traffic,75+,Female,Car passenger,Fixed or stationary object,3.0,68,,,3
